subjid,group,food,taste_rating,health_rating
sub-FCT019,HC,saltines.jpg,1.0,2.0
sub-FCT019,HC,cupcakes am.jpg,1.0,1.0
sub-FCT020,HC,Whole milk.jpg,1.0,3.0
sub-FCT020,HC,strawberries.jpg,5.0,5.0
sub-FCT020,HC,air popcorn.jpg,3.0,4.0
sub-FCT020,HC,cupcakes am.jpg,3.0,1.0
sub-FCT020,HC,cherry tomato.jpg,5.0,5.0
sub-FCT020,HC,broccoli cauliflower.jpg,1.0,5.0
sub-FCT020,HC,raisin bran w milk.jpg,2.0,4.0
sub-FCT020,HC,avacado.jpg,5.0,4.0
sub-FCT020,HC,mac & cheese.jpg,5.0,1.0
sub-FCT020,HC,ritz.jpg,4.0,3.0
sub-FCT020,HC,american cheese.jpg,5.0,3.0
sub-FCT020,HC,celery and carrot sticks.jpg,1.0,5.0
sub-FCT020,HC,Hershey Kisses.jpg,4.0,1.0
sub-FCT020,HC,banana.jpg,2.0,4.0
sub-FCT020,HC,ice cream sundae 002.jpg,4.0,1.0
sub-FCT020,HC,bagel plain.jpg,3.0,3.0
sub-FCT020,HC,corn cob.jpg,2.0,5.0
sub-FCT020,HC,hotdog w must.jpg,4.0,2.0
sub-FCT020,HC,froot loops w milk.jpg,2.0,2.0
sub-FCT020,HC,french fries.jpg,5.0,2.0
sub-FCT020,HC,grilled chicken strips.jpg,5.0,4.0
sub-FCT020,HC,rigatoni.jpg,3.0,3.0
sub-FCT020,HC,salad w chicken.jpg,2.0,4.0
sub-FCT020,HC,doughnuts.jpg,4.0,1.0
sub-FCT020,HC,Pretzels.jpg,4.0,3.0
sub-FCT020,HC,mashed potato.jpg,3.0,3.0
sub-FCT020,HC,apple slices.jpg,4.0,5.0
sub-FCT020,HC,chicken nuggets2.jpg,4.0,3.0
sub-FCT020,HC,Grapes.jpg,4.0,5.0
sub-FCT020,HC,yogurt pretzels.jpg,2.0,3.0
sub-FCT020,HC,eggs.jpg,4.0,4.0
sub-FCT020,HC,Cheese nachos.jpg,5.0,3.0
sub-FCT020,HC,bagel and cc.jpg,4.0,3.0
sub-FCT020,HC,raisins.jpg,2.0,4.0
sub-FCT020,HC,mini muffins.jpg,4.0,2.0
sub-FCT020,HC,lollipops.jpg,3.0,1.0
sub-FCT020,HC,cucumber slices.jpg,1.0,5.0
sub-FCT020,HC,fried eggs.jpg,5.0,3.0
sub-FCT020,HC,seaweed.jpg,2.0,4.0
sub-FCT020,HC,yellow popcorn.jpg,4.0,3.0
sub-FCT020,HC,reeses.jpg,5.0,1.0
sub-FCT020,HC,pizza.jpg,5.0,3.0
sub-FCT020,HC,brownie.jpg,4.0,1.0
sub-FCT020,HC,trail mix.jpg,2.0,4.0
sub-FCT020,HC,rigatoni and sauce.jpg,4.0,4.0
sub-FCT020,HC,saltines.jpg,4.0,3.0
sub-FCT020,HC,cookies.jpg,5.0,1.0
sub-FCT020,HC,steak.jpg,5.0,4.0
sub-FCT020,HC,yogurt no spoon.jpg,3.0,4.0
sub-FCT020,HC,turkey sandwich.jpg,4.0,4.0
sub-FCT020,HC,soy chips.jpg,2.0,3.0
sub-FCT020,HC,Tribe humus pita.jpg,4.0,4.0
sub-FCT020,HC,tacos.jpg,3.0,3.0
sub-FCT020,HC,mozarella sticks.jpg,5.0,2.0
sub-FCT020,HC,green beans.jpg,1.0,5.0
sub-FCT020,HC,sour patch.jpg,4.0,1.0
sub-FCT020,HC,soup with spoon.jpg,1.0,4.0
sub-FCT020,HC,pickles.jpg,1.0,4.0
sub-FCT020,HC,PB.jpg,4.0,4.0
sub-FCT020,HC,1%milk.jpg,1.0,3.0
sub-FCT020,HC,Skim milk.jpg,1.0,3.0
sub-FCT020,HC,rice cakes.jpg,2.0,3.0
sub-FCT020,HC,mushrooms.jpg,1.0,5.0
sub-FCT020,HC,burger.jpg,5.0,4.0
sub-FCT020,HC,peaches.jpg,3.0,5.0
sub-FCT020,HC,kiwi.jpg,5.0,5.0
sub-FCT020,HC,sushi w_condiments.jpg,3.0,3.0
sub-FCT020,HC,cherries.jpg,4.0,5.0
sub-FCT020,HC,baked potato.jpg,3.0,3.0
sub-FCT020,HC,grilled cheese.jpg,5.0,3.0
sub-FCT020,HC,granola w milk.jpg,3.0,2.0
sub-FCT020,HC,baby cheese.jpg,5.0,3.0
sub-FCT020,HC,m_and_m.jpg,4.0,1.0
sub-FCT020,HC,baguette oil.jpg,4.0,3.0
sub-FCT020,HC,orange slices.jpg,4.0,5.0
sub-FCT020,HC,string cheese.jpg,5.0,3.0
sub-FCT021,HC,orange slices.jpg,5.0,5.0
sub-FCT021,HC,Grapes.jpg,5.0,5.0
sub-FCT021,HC,baguette oil.jpg,4.0,3.0
sub-FCT021,HC,doughnuts.jpg,5.0,1.0
sub-FCT021,HC,burger.jpg,4.0,4.0
sub-FCT021,HC,mac & cheese.jpg,5.0,2.0
sub-FCT021,HC,cucumber slices.jpg,3.0,5.0
sub-FCT021,HC,turkey sandwich.jpg,3.0,3.0
sub-FCT021,HC,mushrooms.jpg,4.0,5.0
sub-FCT021,HC,raisins.jpg,2.0,4.0
sub-FCT021,HC,froot loops w milk.jpg,3.0,1.0
sub-FCT021,HC,grilled chicken strips.jpg,3.0,4.0
sub-FCT021,HC,kiwi.jpg,1.0,5.0
sub-FCT021,HC,PB.jpg,4.0,4.0
sub-FCT021,HC,sour patch.jpg,3.0,1.0
sub-FCT021,HC,Whole milk.jpg,4.0,2.0
sub-FCT021,HC,broccoli cauliflower.jpg,3.0,5.0
sub-FCT021,HC,baked potato.jpg,4.0,3.0
sub-FCT021,HC,green beans.jpg,3.0,5.0
sub-FCT021,HC,string cheese.jpg,4.0,3.0
sub-FCT021,HC,corn cob.jpg,2.0,4.0
sub-FCT021,HC,baby cheese.jpg,3.0,3.0
sub-FCT021,HC,american cheese.jpg,4.0,1.0
sub-FCT021,HC,soup with spoon.jpg,4.0,3.0
sub-FCT021,HC,sushi w_condiments.jpg,5.0,4.0
sub-FCT021,HC,mini muffins.jpg,5.0,2.0
sub-FCT021,HC,seaweed.jpg,5.0,5.0
sub-FCT021,HC,mozarella sticks.jpg,4.0,1.0
sub-FCT021,HC,cookies.jpg,5.0,2.0
sub-FCT021,HC,steak.jpg,5.0,2.0
sub-FCT021,HC,granola w milk.jpg,2.0,5.0
sub-FCT021,HC,soy chips.jpg,3.0,3.0
sub-FCT021,HC,1%milk.jpg,4.0,4.0
sub-FCT021,HC,rice cakes.jpg,4.0,3.0
sub-FCT021,HC,yogurt pretzels.jpg,5.0,2.0
sub-FCT021,HC,Cheese nachos.jpg,5.0,2.0
sub-FCT021,HC,chicken nuggets2.jpg,4.0,1.0
sub-FCT021,HC,cherry tomato.jpg,5.0,5.0
sub-FCT021,HC,Pretzels.jpg,4.0,4.0
sub-FCT021,HC,grilled cheese.jpg,5.0,2.0
sub-FCT021,HC,Hershey Kisses.jpg,4.0,1.0
sub-FCT021,HC,Tribe humus pita.jpg,5.0,4.0
sub-FCT021,HC,rigatoni.jpg,3.0,3.0
sub-FCT021,HC,m_and_m.jpg,5.0,1.0
sub-FCT021,HC,mashed potato.jpg,4.0,3.0
sub-FCT021,HC,avacado.jpg,5.0,5.0
sub-FCT021,HC,ice cream sundae 002.jpg,4.0,2.0
sub-FCT021,HC,rigatoni and sauce.jpg,4.0,3.0
sub-FCT021,HC,bagel and cc.jpg,4.0,2.0
sub-FCT021,HC,peaches.jpg,4.0,5.0
sub-FCT021,HC,eggs.jpg,4.0,4.0
sub-FCT021,HC,reeses.jpg,5.0,1.0
sub-FCT021,HC,cherries.jpg,5.0,5.0
sub-FCT021,HC,ritz.jpg,4.0,1.0
sub-FCT021,HC,salad w chicken.jpg,3.0,3.0
sub-FCT021,HC,air popcorn.jpg,4.0,4.0
sub-FCT021,HC,raisin bran w milk.jpg,2.0,4.0
sub-FCT021,HC,yogurt no spoon.jpg,4.0,5.0
sub-FCT021,HC,yellow popcorn.jpg,5.0,2.0
sub-FCT021,HC,pizza.jpg,5.0,1.0
sub-FCT021,HC,strawberries.jpg,5.0,5.0
sub-FCT021,HC,french fries.jpg,5.0,1.0
sub-FCT021,HC,bagel plain.jpg,3.0,3.0
sub-FCT021,HC,tacos.jpg,4.0,3.0
sub-FCT021,HC,Skim milk.jpg,4.0,5.0
sub-FCT021,HC,hotdog w must.jpg,4.0,1.0
sub-FCT021,HC,pickles.jpg,5.0,2.0
sub-FCT021,HC,apple slices.jpg,4.0,5.0
sub-FCT021,HC,banana.jpg,5.0,5.0
sub-FCT021,HC,lollipops.jpg,4.0,1.0
sub-FCT021,HC,brownie.jpg,5.0,1.0
sub-FCT021,HC,trail mix.jpg,3.0,5.0
sub-FCT021,HC,fried eggs.jpg,4.0,4.0
sub-FCT021,HC,celery and carrot sticks.jpg,3.0,5.0
sub-FCT021,HC,saltines.jpg,2.0,3.0
sub-FCT021,HC,cupcakes am.jpg,4.0,2.0
sub-FCT101,AN,orange slices.jpg,,5.0
sub-FCT101,AN,Grapes.jpg,2.0,5.0
sub-FCT101,AN,baguette oil.jpg,3.0,4.0
sub-FCT101,AN,doughnuts.jpg,3.0,1.0
sub-FCT101,AN,burger.jpg,1.0,1.0
sub-FCT101,AN,mac & cheese.jpg,5.0,1.0
sub-FCT101,AN,cucumber slices.jpg,3.0,5.0
sub-FCT101,AN,turkey sandwich.jpg,4.0,4.0
sub-FCT101,AN,mushrooms.jpg,3.0,5.0
sub-FCT101,AN,raisins.jpg,3.0,5.0
sub-FCT101,AN,froot loops w milk.jpg,1.0,1.0
sub-FCT101,AN,grilled chicken strips.jpg,5.0,5.0
sub-FCT101,AN,kiwi.jpg,,5.0
sub-FCT101,AN,PB.jpg,5.0,4.0
sub-FCT101,AN,sour patch.jpg,4.0,1.0
sub-FCT101,AN,Whole milk.jpg,2.0,1.0
sub-FCT101,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT101,AN,baked potato.jpg,3.0,3.0
sub-FCT101,AN,green beans.jpg,3.0,5.0
sub-FCT101,AN,string cheese.jpg,2.0,3.0
sub-FCT101,AN,corn cob.jpg,3.0,4.0
sub-FCT101,AN,baby cheese.jpg,4.0,3.0
sub-FCT101,AN,american cheese.jpg,2.0,1.0
sub-FCT101,AN,soup with spoon.jpg,5.0,5.0
sub-FCT101,AN,sushi w_condiments.jpg,5.0,4.0
sub-FCT101,AN,mini muffins.jpg,5.0,1.0
sub-FCT101,AN,seaweed.jpg,4.0,5.0
sub-FCT101,AN,mozarella sticks.jpg,5.0,1.0
sub-FCT101,AN,cookies.jpg,5.0,1.0
sub-FCT101,AN,steak.jpg,1.0,2.0
sub-FCT101,AN,granola w milk.jpg,5.0,
sub-FCT101,AN,soy chips.jpg,5.0,
sub-FCT101,AN,1%milk.jpg,,4.0
sub-FCT101,AN,rice cakes.jpg,3.0,3.0
sub-FCT101,AN,yogurt pretzels.jpg,5.0,2.0
sub-FCT101,AN,Cheese nachos.jpg,5.0,1.0
sub-FCT101,AN,chicken nuggets2.jpg,5.0,3.0
sub-FCT101,AN,cherry tomato.jpg,5.0,5.0
sub-FCT101,AN,Pretzels.jpg,5.0,3.0
sub-FCT101,AN,grilled cheese.jpg,5.0,1.0
sub-FCT101,AN,Hershey Kisses.jpg,5.0,1.0
sub-FCT101,AN,Tribe humus pita.jpg,5.0,4.0
sub-FCT101,AN,rigatoni.jpg,,2.0
sub-FCT101,AN,m_and_m.jpg,5.0,1.0
sub-FCT101,AN,mashed potato.jpg,2.0,2.0
sub-FCT101,AN,avacado.jpg,4.0,5.0
sub-FCT101,AN,ice cream sundae 002.jpg,4.0,1.0
sub-FCT101,AN,rigatoni and sauce.jpg,4.0,3.0
sub-FCT101,AN,bagel and cc.jpg,4.0,1.0
sub-FCT101,AN,peaches.jpg,5.0,5.0
sub-FCT101,AN,eggs.jpg,,5.0
sub-FCT101,AN,reeses.jpg,5.0,1.0
sub-FCT101,AN,cherries.jpg,5.0,5.0
sub-FCT101,AN,ritz.jpg,2.0,1.0
sub-FCT101,AN,salad w chicken.jpg,5.0,5.0
sub-FCT101,AN,air popcorn.jpg,5.0,5.0
sub-FCT101,AN,raisin bran w milk.jpg,5.0,2.0
sub-FCT101,AN,yogurt no spoon.jpg,5.0,3.0
sub-FCT101,AN,yellow popcorn.jpg,5.0,2.0
sub-FCT101,AN,pizza.jpg,5.0,2.0
sub-FCT101,AN,strawberries.jpg,5.0,5.0
sub-FCT101,AN,french fries.jpg,5.0,1.0
sub-FCT101,AN,bagel plain.jpg,1.0,1.0
sub-FCT101,AN,tacos.jpg,5.0,3.0
sub-FCT101,AN,Skim milk.jpg,1.0,5.0
sub-FCT101,AN,hotdog w must.jpg,1.0,2.0
sub-FCT101,AN,pickles.jpg,4.0,3.0
sub-FCT101,AN,apple slices.jpg,3.0,5.0
sub-FCT101,AN,banana.jpg,4.0,5.0
sub-FCT101,AN,lollipops.jpg,1.0,1.0
sub-FCT101,AN,brownie.jpg,5.0,1.0
sub-FCT101,AN,trail mix.jpg,5.0,4.0
sub-FCT101,AN,fried eggs.jpg,5.0,2.0
sub-FCT101,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT101,AN,saltines.jpg,3.0,2.0
sub-FCT101,AN,cupcakes am.jpg,4.0,1.0
sub-FCT102,AN,Whole milk.jpg,1.0,5.0
sub-FCT102,AN,strawberries.jpg,5.0,5.0
sub-FCT102,AN,air popcorn.jpg,4.0,
sub-FCT102,AN,cupcakes am.jpg,1.0,1.0
sub-FCT102,AN,cherry tomato.jpg,1.0,5.0
sub-FCT102,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT102,AN,raisin bran w milk.jpg,4.0,4.0
sub-FCT102,AN,avacado.jpg,4.0,5.0
sub-FCT102,AN,mac & cheese.jpg,2.0,2.0
sub-FCT102,AN,ritz.jpg,3.0,2.0
sub-FCT102,AN,american cheese.jpg,3.0,3.0
sub-FCT102,AN,celery and carrot sticks.jpg,5.0,5.0
sub-FCT102,AN,Hershey Kisses.jpg,2.0,1.0
sub-FCT102,AN,banana.jpg,5.0,5.0
sub-FCT102,AN,ice cream sundae 002.jpg,1.0,1.0
sub-FCT102,AN,bagel plain.jpg,4.0,3.0
sub-FCT102,AN,corn cob.jpg,1.0,4.0
sub-FCT102,AN,hotdog w must.jpg,2.0,2.0
sub-FCT102,AN,froot loops w milk.jpg,3.0,3.0
sub-FCT102,AN,french fries.jpg,5.0,2.0
sub-FCT102,AN,grilled chicken strips.jpg,5.0,4.0
sub-FCT102,AN,rigatoni.jpg,2.0,3.0
sub-FCT102,AN,salad w chicken.jpg,5.0,4.0
sub-FCT102,AN,doughnuts.jpg,1.0,1.0
sub-FCT102,AN,Pretzels.jpg,2.0,2.0
sub-FCT102,AN,mashed potato.jpg,1.0,2.0
sub-FCT102,AN,apple slices.jpg,5.0,5.0
sub-FCT102,AN,chicken nuggets2.jpg,2.0,2.0
sub-FCT102,AN,Grapes.jpg,4.0,5.0
sub-FCT102,AN,yogurt pretzels.jpg,3.0,2.0
sub-FCT102,AN,eggs.jpg,4.0,4.0
sub-FCT102,AN,Cheese nachos.jpg,,1.0
sub-FCT102,AN,bagel and cc.jpg,3.0,3.0
sub-FCT102,AN,raisins.jpg,4.0,5.0
sub-FCT102,AN,mini muffins.jpg,3.0,3.0
sub-FCT102,AN,lollipops.jpg,1.0,1.0
sub-FCT102,AN,cucumber slices.jpg,5.0,5.0
sub-FCT102,AN,fried eggs.jpg,2.0,2.0
sub-FCT102,AN,seaweed.jpg,3.0,3.0
sub-FCT102,AN,yellow popcorn.jpg,2.0,1.0
sub-FCT102,AN,reeses.jpg,4.0,1.0
sub-FCT102,AN,pizza.jpg,3.0,2.0
sub-FCT102,AN,brownie.jpg,3.0,1.0
sub-FCT102,AN,trail mix.jpg,2.0,3.0
sub-FCT102,AN,rigatoni and sauce.jpg,2.0,3.0
sub-FCT102,AN,saltines.jpg,4.0,3.0
sub-FCT102,AN,cookies.jpg,2.0,2.0
sub-FCT102,AN,steak.jpg,2.0,4.0
sub-FCT102,AN,yogurt no spoon.jpg,4.0,4.0
sub-FCT102,AN,turkey sandwich.jpg,4.0,4.0
sub-FCT102,AN,soy chips.jpg,1.0,2.0
sub-FCT102,AN,Tribe humus pita.jpg,1.0,4.0
sub-FCT102,AN,tacos.jpg,1.0,3.0
sub-FCT102,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT102,AN,green beans.jpg,4.0,5.0
sub-FCT102,AN,sour patch.jpg,2.0,1.0
sub-FCT102,AN,soup with spoon.jpg,2.0,4.0
sub-FCT102,AN,pickles.jpg,2.0,4.0
sub-FCT102,AN,PB.jpg,2.0,2.0
sub-FCT102,AN,1%milk.jpg,1.0,4.0
sub-FCT102,AN,Skim milk.jpg,5.0,5.0
sub-FCT102,AN,rice cakes.jpg,3.0,4.0
sub-FCT102,AN,mushrooms.jpg,1.0,4.0
sub-FCT102,AN,burger.jpg,4.0,3.0
sub-FCT102,AN,peaches.jpg,4.0,5.0
sub-FCT102,AN,kiwi.jpg,1.0,5.0
sub-FCT102,AN,sushi w_condiments.jpg,1.0,4.0
sub-FCT102,AN,cherries.jpg,2.0,5.0
sub-FCT102,AN,baked potato.jpg,3.0,3.0
sub-FCT102,AN,grilled cheese.jpg,3.0,2.0
sub-FCT102,AN,granola w milk.jpg,3.0,3.0
sub-FCT102,AN,baby cheese.jpg,2.0,4.0
sub-FCT102,AN,m_and_m.jpg,2.0,1.0
sub-FCT102,AN,baguette oil.jpg,1.0,2.0
sub-FCT102,AN,orange slices.jpg,5.0,5.0
sub-FCT102,AN,string cheese.jpg,2.0,3.0
sub-FCT103,AN,reeses.jpg,5.0,1.0
sub-FCT103,AN,american cheese.jpg,1.0,1.0
sub-FCT103,AN,rigatoni and sauce.jpg,2.0,2.0
sub-FCT103,AN,cucumber slices.jpg,5.0,5.0
sub-FCT103,AN,mashed potato.jpg,1.0,1.0
sub-FCT103,AN,Grapes.jpg,5.0,5.0
sub-FCT103,AN,cookies.jpg,1.0,1.0
sub-FCT103,AN,Hershey Kisses.jpg,1.0,1.0
sub-FCT103,AN,apple slices.jpg,5.0,5.0
sub-FCT103,AN,chicken nuggets2.jpg,1.0,1.0
sub-FCT103,AN,granola w milk.jpg,4.0,4.0
sub-FCT103,AN,ritz.jpg,1.0,1.0
sub-FCT103,AN,mushrooms.jpg,5.0,5.0
sub-FCT103,AN,lollipops.jpg,1.0,1.0
sub-FCT103,AN,cherries.jpg,5.0,5.0
sub-FCT103,AN,raisins.jpg,4.0,4.0
sub-FCT103,AN,eggs.jpg,2.0,4.0
sub-FCT103,AN,yogurt pretzels.jpg,1.0,1.0
sub-FCT103,AN,pickles.jpg,5.0,5.0
sub-FCT103,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT103,AN,corn cob.jpg,1.0,3.0
sub-FCT103,AN,hotdog w must.jpg,1.0,1.0
sub-FCT103,AN,yellow popcorn.jpg,1.0,1.0
sub-FCT103,AN,celery and carrot sticks.jpg,5.0,5.0
sub-FCT103,AN,rigatoni.jpg,1.0,1.0
sub-FCT103,AN,baguette oil.jpg,1.0,1.0
sub-FCT103,AN,pizza.jpg,1.0,1.0
sub-FCT103,AN,banana.jpg,1.0,4.0
sub-FCT103,AN,mini muffins.jpg,2.0,2.0
sub-FCT103,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT103,AN,rice cakes.jpg,1.0,3.0
sub-FCT103,AN,bagel and cc.jpg,1.0,1.0
sub-FCT103,AN,saltines.jpg,2.0,3.0
sub-FCT103,AN,strawberries.jpg,5.0,5.0
sub-FCT103,AN,raisin bran w milk.jpg,3.0,3.0
sub-FCT103,AN,ice cream sundae 002.jpg,1.0,1.0
sub-FCT103,AN,turkey sandwich.jpg,1.0,2.0
sub-FCT103,AN,trail mix.jpg,1.0,3.0
sub-FCT103,AN,brownie.jpg,1.0,1.0
sub-FCT103,AN,french fries.jpg,1.0,1.0
sub-FCT103,AN,kiwi.jpg,5.0,5.0
sub-FCT103,AN,grilled cheese.jpg,1.0,1.0
sub-FCT103,AN,salad w chicken.jpg,2.0,3.0
sub-FCT103,AN,fried eggs.jpg,1.0,2.0
sub-FCT103,AN,cherry tomato.jpg,5.0,5.0
sub-FCT103,AN,string cheese.jpg,1.0,1.0
sub-FCT103,AN,yogurt no spoon.jpg,1.0,4.0
sub-FCT103,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT103,AN,Skim milk.jpg,1.0,3.0
sub-FCT103,AN,orange slices.jpg,5.0,5.0
sub-FCT103,AN,Pretzels.jpg,1.0,1.0
sub-FCT103,AN,green beans.jpg,5.0,5.0
sub-FCT103,AN,grilled chicken strips.jpg,2.0,4.0
sub-FCT103,AN,baby cheese.jpg,1.0,2.0
sub-FCT103,AN,steak.jpg,1.0,2.0
sub-FCT103,AN,sour patch.jpg,1.0,1.0
sub-FCT103,AN,cupcakes am.jpg,1.0,1.0
sub-FCT103,AN,soy chips.jpg,4.0,3.0
sub-FCT103,AN,baked potato.jpg,1.0,2.0
sub-FCT103,AN,1%milk.jpg,1.0,2.0
sub-FCT103,AN,soup with spoon.jpg,5.0,5.0
sub-FCT103,AN,Whole milk.jpg,1.0,2.0
sub-FCT103,AN,doughnuts.jpg,1.0,1.0
sub-FCT103,AN,m_and_m.jpg,1.0,1.0
sub-FCT103,AN,peaches.jpg,5.0,5.0
sub-FCT103,AN,air popcorn.jpg,4.0,4.0
sub-FCT103,AN,froot loops w milk.jpg,2.0,2.0
sub-FCT103,AN,avacado.jpg,1.0,5.0
sub-FCT103,AN,bagel plain.jpg,1.0,1.0
sub-FCT103,AN,seaweed.jpg,4.0,5.0
sub-FCT103,AN,burger.jpg,1.0,1.0
sub-FCT103,AN,tacos.jpg,1.0,2.0
sub-FCT103,AN,mac & cheese.jpg,1.0,1.0
sub-FCT103,AN,PB.jpg,1.0,1.0
sub-FCT103,AN,Tribe humus pita.jpg,4.0,4.0
sub-FCT103,AN,sushi w_condiments.jpg,4.0,5.0
sub-FCT104,AN,orange slices.jpg,5.0,5.0
sub-FCT104,AN,Grapes.jpg,5.0,5.0
sub-FCT104,AN,baguette oil.jpg,2.0,2.0
sub-FCT104,AN,doughnuts.jpg,2.0,1.0
sub-FCT104,AN,burger.jpg,2.0,2.0
sub-FCT104,AN,mac & cheese.jpg,4.0,1.0
sub-FCT104,AN,cucumber slices.jpg,5.0,5.0
sub-FCT104,AN,turkey sandwich.jpg,4.0,3.0
sub-FCT104,AN,mushrooms.jpg,1.0,5.0
sub-FCT104,AN,raisins.jpg,1.0,3.0
sub-FCT104,AN,froot loops w milk.jpg,1.0,1.0
sub-FCT104,AN,grilled chicken strips.jpg,5.0,4.0
sub-FCT104,AN,kiwi.jpg,5.0,5.0
sub-FCT104,AN,PB.jpg,4.0,2.0
sub-FCT104,AN,sour patch.jpg,1.0,1.0
sub-FCT104,AN,Whole milk.jpg,3.0,4.0
sub-FCT104,AN,broccoli cauliflower.jpg,3.0,5.0
sub-FCT104,AN,baked potato.jpg,3.0,4.0
sub-FCT104,AN,green beans.jpg,3.0,5.0
sub-FCT104,AN,string cheese.jpg,3.0,3.0
sub-FCT104,AN,corn cob.jpg,4.0,5.0
sub-FCT104,AN,baby cheese.jpg,4.0,4.0
sub-FCT104,AN,american cheese.jpg,2.0,3.0
sub-FCT104,AN,soup with spoon.jpg,4.0,3.0
sub-FCT104,AN,sushi w_condiments.jpg,1.0,1.0
sub-FCT104,AN,mini muffins.jpg,5.0,1.0
sub-FCT104,AN,seaweed.jpg,1.0,3.0
sub-FCT104,AN,mozarella sticks.jpg,,
sub-FCT104,AN,cookies.jpg,5.0,1.0
sub-FCT104,AN,steak.jpg,1.0,2.0
sub-FCT104,AN,granola w milk.jpg,5.0,3.0
sub-FCT104,AN,soy chips.jpg,3.0,3.0
sub-FCT104,AN,1%milk.jpg,3.0,5.0
sub-FCT104,AN,rice cakes.jpg,3.0,2.0
sub-FCT104,AN,yogurt pretzels.jpg,5.0,2.0
sub-FCT104,AN,Cheese nachos.jpg,4.0,2.0
sub-FCT104,AN,chicken nuggets2.jpg,4.0,3.0
sub-FCT104,AN,cherry tomato.jpg,3.0,5.0
sub-FCT104,AN,Pretzels.jpg,2.0,2.0
sub-FCT104,AN,grilled cheese.jpg,2.0,2.0
sub-FCT104,AN,Hershey Kisses.jpg,4.0,1.0
sub-FCT104,AN,Tribe humus pita.jpg,4.0,4.0
sub-FCT104,AN,rigatoni.jpg,2.0,3.0
sub-FCT104,AN,m_and_m.jpg,4.0,1.0
sub-FCT104,AN,mashed potato.jpg,2.0,2.0
sub-FCT104,AN,avacado.jpg,2.0,5.0
sub-FCT104,AN,ice cream sundae 002.jpg,5.0,2.0
sub-FCT104,AN,rigatoni and sauce.jpg,1.0,3.0
sub-FCT104,AN,bagel and cc.jpg,1.0,1.0
sub-FCT104,AN,peaches.jpg,5.0,5.0
sub-FCT104,AN,eggs.jpg,1.0,3.0
sub-FCT104,AN,reeses.jpg,5.0,1.0
sub-FCT104,AN,cherries.jpg,5.0,5.0
sub-FCT104,AN,ritz.jpg,4.0,2.0
sub-FCT104,AN,salad w chicken.jpg,3.0,2.0
sub-FCT104,AN,air popcorn.jpg,2.0,4.0
sub-FCT104,AN,raisin bran w milk.jpg,4.0,4.0
sub-FCT104,AN,yogurt no spoon.jpg,5.0,4.0
sub-FCT104,AN,yellow popcorn.jpg,3.0,3.0
sub-FCT104,AN,pizza.jpg,3.0,2.0
sub-FCT104,AN,strawberries.jpg,5.0,5.0
sub-FCT104,AN,french fries.jpg,2.0,1.0
sub-FCT104,AN,bagel plain.jpg,2.0,3.0
sub-FCT104,AN,tacos.jpg,4.0,3.0
sub-FCT104,AN,Skim milk.jpg,3.0,5.0
sub-FCT104,AN,hotdog w must.jpg,2.0,2.0
sub-FCT104,AN,pickles.jpg,4.0,4.0
sub-FCT104,AN,apple slices.jpg,5.0,5.0
sub-FCT104,AN,banana.jpg,4.0,5.0
sub-FCT104,AN,lollipops.jpg,1.0,1.0
sub-FCT104,AN,brownie.jpg,4.0,1.0
sub-FCT104,AN,trail mix.jpg,5.0,4.0
sub-FCT104,AN,fried eggs.jpg,1.0,2.0
sub-FCT104,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT104,AN,saltines.jpg,2.0,1.0
sub-FCT104,AN,cupcakes am.jpg,5.0,1.0
sub-FCT105,AN,m_and_m.jpg,4.0,1.0
sub-FCT105,AN,yogurt pretzels.jpg,5.0,2.0
sub-FCT105,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT105,AN,yogurt no spoon.jpg,2.0,4.0
sub-FCT105,AN,corn cob.jpg,3.0,4.0
sub-FCT105,AN,1%milk.jpg,1.0,3.0
sub-FCT105,AN,reeses.jpg,5.0,1.0
sub-FCT105,AN,kiwi.jpg,2.0,3.0
sub-FCT105,AN,orange slices.jpg,4.0,5.0
sub-FCT105,AN,baby cheese.jpg,5.0,4.0
sub-FCT105,AN,Tribe humus pita.jpg,4.0,3.0
sub-FCT105,AN,rigatoni and sauce.jpg,2.0,2.0
sub-FCT105,AN,Cheese nachos.jpg,2.0,1.0
sub-FCT105,AN,bagel plain.jpg,5.0,3.0
sub-FCT105,AN,burger.jpg,2.0,2.0
sub-FCT105,AN,air popcorn.jpg,5.0,5.0
sub-FCT105,AN,string cheese.jpg,5.0,3.0
sub-FCT105,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT105,AN,raisin bran w milk.jpg,5.0,2.0
sub-FCT105,AN,seaweed.jpg,1.0,4.0
sub-FCT105,AN,green beans.jpg,4.0,5.0
sub-FCT105,AN,sushi w_condiments.jpg,5.0,3.0
sub-FCT105,AN,baguette oil.jpg,3.0,1.0
sub-FCT105,AN,grilled cheese.jpg,5.0,2.0
