subjid,group,ref_food,alt_food,choice_rating
sub-FCT012,HC,mushrooms.jpg,granola w milk.jpg,2
sub-FCT012,HC,mushrooms.jpg,chicken nuggets2.jpg,5
sub-FCT012,HC,mushrooms.jpg,broccoli cauliflower.jpg,2
sub-FCT012,HC,mushrooms.jpg,soy chips.jpg,2
sub-FCT012,HC,mushrooms.jpg,pickles.jpg,5
sub-FCT012,HC,mushrooms.jpg,lollipops.jpg,4
sub-FCT012,HC,mushrooms.jpg,froot loops w milk.jpg,2
sub-FCT012,HC,mushrooms.jpg,cucumber slices.jpg,4
sub-FCT012,HC,mushrooms.jpg,banana.jpg,5
sub-FCT012,HC,mushrooms.jpg,bagel and cc.jpg,5
sub-FCT012,HC,mushrooms.jpg,PB.jpg,2
sub-FCT012,HC,mushrooms.jpg,peaches.jpg,5
sub-FCT012,HC,mushrooms.jpg,ice cream sundae 002.jpg,4
sub-FCT012,HC,mushrooms.jpg,Skim milk.jpg,3
sub-FCT012,HC,mushrooms.jpg,Grapes.jpg,5
sub-FCT012,HC,mushrooms.jpg,cupcakes am.jpg,4
sub-FCT012,HC,mushrooms.jpg,soup with spoon.jpg,3
sub-FCT012,HC,mushrooms.jpg,salad w chicken.jpg,5
sub-FCT012,HC,mushrooms.jpg,mac & cheese.jpg,3
sub-FCT012,HC,mushrooms.jpg,saltines.jpg,4
sub-FCT012,HC,mushrooms.jpg,doughnuts.jpg,5
sub-FCT012,HC,mushrooms.jpg,Whole milk.jpg,4
sub-FCT012,HC,mushrooms.jpg,pizza.jpg,4
sub-FCT012,HC,mushrooms.jpg,steak.jpg,4
sub-FCT012,HC,mushrooms.jpg,yellow popcorn.jpg,4
sub-FCT012,HC,mushrooms.jpg,cherry tomato.jpg,5
sub-FCT012,HC,mushrooms.jpg,mashed potato.jpg,3
sub-FCT012,HC,mushrooms.jpg,raisins.jpg,2
sub-FCT012,HC,mushrooms.jpg,turkey sandwich.jpg,2
sub-FCT012,HC,mushrooms.jpg,strawberries.jpg,5
sub-FCT012,HC,mushrooms.jpg,french fries.jpg,5
sub-FCT012,HC,mushrooms.jpg,rice cakes.jpg,2
sub-FCT012,HC,mushrooms.jpg,baked potato.jpg,4
sub-FCT012,HC,mushrooms.jpg,cherries.jpg,4
sub-FCT012,HC,mushrooms.jpg,american cheese.jpg,2
sub-FCT012,HC,mushrooms.jpg,tacos.jpg,2
sub-FCT012,HC,mushrooms.jpg,ritz.jpg,4
sub-FCT012,HC,mushrooms.jpg,cookies.jpg,5
sub-FCT012,HC,mushrooms.jpg,sour patch.jpg,5
sub-FCT012,HC,mushrooms.jpg,avacado.jpg,3
sub-FCT012,HC,mushrooms.jpg,brownie.jpg,5
sub-FCT013,HC,Pretzels.jpg,m_and_m.jpg,5
sub-FCT013,HC,Pretzels.jpg,yogurt pretzels.jpg,1
sub-FCT013,HC,Pretzels.jpg,mozarella sticks.jpg,5
sub-FCT013,HC,Pretzels.jpg,yogurt no spoon.jpg,4
sub-FCT013,HC,Pretzels.jpg,corn cob.jpg,4
sub-FCT013,HC,Pretzels.jpg,1%milk.jpg,1
sub-FCT013,HC,Pretzels.jpg,reeses.jpg,1
sub-FCT013,HC,Pretzels.jpg,kiwi.jpg,1
sub-FCT013,HC,Pretzels.jpg,orange slices.jpg,5
sub-FCT013,HC,Pretzels.jpg,baby cheese.jpg,5
sub-FCT013,HC,Pretzels.jpg,Tribe humus pita.jpg,1
sub-FCT013,HC,Pretzels.jpg,rigatoni and sauce.jpg,1
sub-FCT013,HC,Pretzels.jpg,Cheese nachos.jpg,1
sub-FCT013,HC,Pretzels.jpg,bagel plain.jpg,4
sub-FCT013,HC,Pretzels.jpg,burger.jpg,1
sub-FCT013,HC,Pretzels.jpg,air popcorn.jpg,5
sub-FCT013,HC,Pretzels.jpg,string cheese.jpg,5
sub-FCT013,HC,Pretzels.jpg,celery and carrot sticks.jpg,4
sub-FCT013,HC,Pretzels.jpg,raisin bran w milk.jpg,4
sub-FCT013,HC,Pretzels.jpg,seaweed.jpg,1
sub-FCT013,HC,Pretzels.jpg,green beans.jpg,1
sub-FCT013,HC,Pretzels.jpg,sushi w_condiments.jpg,2
sub-FCT013,HC,Pretzels.jpg,baguette oil.jpg,5
sub-FCT013,HC,Pretzels.jpg,grilled cheese.jpg,4
sub-FCT013,HC,Pretzels.jpg,eggs.jpg,4
sub-FCT013,HC,Pretzels.jpg,Hershey Kisses.jpg,2
sub-FCT013,HC,Pretzels.jpg,apple slices.jpg,2
sub-FCT013,HC,Pretzels.jpg,rigatoni.jpg,2
sub-FCT013,HC,Pretzels.jpg,hotdog w must.jpg,5
sub-FCT013,HC,Pretzels.jpg,grilled chicken strips.jpg,2
sub-FCT013,HC,Pretzels.jpg,trail mix.jpg,5
sub-FCT013,HC,Pretzels.jpg,mini muffins.jpg,2
sub-FCT013,HC,Pretzels.jpg,fried eggs.jpg,1
sub-FCT013,HC,Pretzels.jpg,granola w milk.jpg,3
sub-FCT013,HC,Pretzels.jpg,chicken nuggets2.jpg,2
sub-FCT013,HC,Pretzels.jpg,broccoli cauliflower.jpg,4
sub-FCT013,HC,Pretzels.jpg,soy chips.jpg,1
sub-FCT013,HC,Pretzels.jpg,pickles.jpg,1
sub-FCT013,HC,Pretzels.jpg,lollipops.jpg,1
sub-FCT013,HC,Pretzels.jpg,froot loops w milk.jpg,1
sub-FCT013,HC,Pretzels.jpg,cucumber slices.jpg,1
sub-FCT013,HC,Pretzels.jpg,banana.jpg,5
sub-FCT013,HC,Pretzels.jpg,bagel and cc.jpg,3
sub-FCT013,HC,Pretzels.jpg,PB.jpg,4
sub-FCT013,HC,Pretzels.jpg,peaches.jpg,5
sub-FCT013,HC,Pretzels.jpg,ice cream sundae 002.jpg,1
sub-FCT013,HC,Pretzels.jpg,Skim milk.jpg,1
sub-FCT013,HC,Pretzels.jpg,Grapes.jpg,5
sub-FCT013,HC,Pretzels.jpg,cupcakes am.jpg,1
sub-FCT013,HC,Pretzels.jpg,soup with spoon.jpg,1
sub-FCT013,HC,Pretzels.jpg,salad w chicken.jpg,5
sub-FCT013,HC,Pretzels.jpg,mac & cheese.jpg,4
sub-FCT013,HC,Pretzels.jpg,saltines.jpg,5
sub-FCT013,HC,Pretzels.jpg,doughnuts.jpg,1
sub-FCT013,HC,Pretzels.jpg,Whole milk.jpg,1
sub-FCT013,HC,Pretzels.jpg,mushrooms.jpg,1
sub-FCT013,HC,Pretzels.jpg,pizza.jpg,2
sub-FCT013,HC,Pretzels.jpg,steak.jpg,2
sub-FCT013,HC,Pretzels.jpg,yellow popcorn.jpg,5
sub-FCT013,HC,Pretzels.jpg,cherry tomato.jpg,1
sub-FCT013,HC,Pretzels.jpg,mashed potato.jpg,2
sub-FCT013,HC,Pretzels.jpg,raisins.jpg,5
sub-FCT013,HC,Pretzels.jpg,turkey sandwich.jpg,3
sub-FCT013,HC,Pretzels.jpg,strawberries.jpg,5
sub-FCT013,HC,Pretzels.jpg,french fries.jpg,1
sub-FCT013,HC,Pretzels.jpg,rice cakes.jpg,1
sub-FCT013,HC,Pretzels.jpg,baked potato.jpg,1
sub-FCT013,HC,Pretzels.jpg,cherries.jpg,5
sub-FCT013,HC,Pretzels.jpg,american cheese.jpg,1
sub-FCT013,HC,Pretzels.jpg,tacos.jpg,3
sub-FCT013,HC,Pretzels.jpg,ritz.jpg,2
sub-FCT013,HC,Pretzels.jpg,cookies.jpg,4
sub-FCT013,HC,Pretzels.jpg,sour patch.jpg,1
sub-FCT013,HC,Pretzels.jpg,avacado.jpg,5
sub-FCT013,HC,Pretzels.jpg,brownie.jpg,1
sub-FCT014,HC,hotdog w must.jpg,m_and_m.jpg,3
sub-FCT014,HC,hotdog w must.jpg,yogurt pretzels.jpg,5
sub-FCT014,HC,hotdog w must.jpg,mozarella sticks.jpg,4
sub-FCT014,HC,hotdog w must.jpg,yogurt no spoon.jpg,5
sub-FCT014,HC,hotdog w must.jpg,corn cob.jpg,3
sub-FCT014,HC,hotdog w must.jpg,1%milk.jpg,3
sub-FCT014,HC,hotdog w must.jpg,reeses.jpg,5
sub-FCT014,HC,hotdog w must.jpg,kiwi.jpg,5
sub-FCT014,HC,hotdog w must.jpg,orange slices.jpg,5
sub-FCT014,HC,hotdog w must.jpg,baby cheese.jpg,3
sub-FCT014,HC,hotdog w must.jpg,Tribe humus pita.jpg,5
sub-FCT014,HC,hotdog w must.jpg,rigatoni and sauce.jpg,5
sub-FCT014,HC,hotdog w must.jpg,Cheese nachos.jpg,3
sub-FCT014,HC,hotdog w must.jpg,bagel plain.jpg,4
sub-FCT014,HC,hotdog w must.jpg,burger.jpg,4
sub-FCT014,HC,hotdog w must.jpg,air popcorn.jpg,4
sub-FCT014,HC,hotdog w must.jpg,string cheese.jpg,3
sub-FCT014,HC,hotdog w must.jpg,celery and carrot sticks.jpg,4
sub-FCT014,HC,hotdog w must.jpg,raisin bran w milk.jpg,5
sub-FCT014,HC,hotdog w must.jpg,seaweed.jpg,5
sub-FCT014,HC,hotdog w must.jpg,green beans.jpg,4
sub-FCT014,HC,hotdog w must.jpg,sushi w_condiments.jpg,5
sub-FCT014,HC,hotdog w must.jpg,baguette oil.jpg,4
sub-FCT014,HC,hotdog w must.jpg,grilled cheese.jpg,4
sub-FCT014,HC,hotdog w must.jpg,eggs.jpg,4
sub-FCT014,HC,hotdog w must.jpg,Hershey Kisses.jpg,4
sub-FCT014,HC,hotdog w must.jpg,apple slices.jpg,4
sub-FCT014,HC,hotdog w must.jpg,rigatoni.jpg,4
sub-FCT014,HC,hotdog w must.jpg,grilled chicken strips.jpg,5
sub-FCT014,HC,hotdog w must.jpg,trail mix.jpg,2
sub-FCT014,HC,hotdog w must.jpg,mini muffins.jpg,2
sub-FCT014,HC,hotdog w must.jpg,Pretzels.jpg,4
sub-FCT014,HC,hotdog w must.jpg,fried eggs.jpg,5
sub-FCT014,HC,hotdog w must.jpg,granola w milk.jpg,5
sub-FCT014,HC,hotdog w must.jpg,chicken nuggets2.jpg,2
sub-FCT014,HC,hotdog w must.jpg,broccoli cauliflower.jpg,4
sub-FCT014,HC,hotdog w must.jpg,soy chips.jpg,4
sub-FCT014,HC,hotdog w must.jpg,pickles.jpg,5
sub-FCT014,HC,hotdog w must.jpg,lollipops.jpg,2
sub-FCT014,HC,hotdog w must.jpg,froot loops w milk.jpg,2
sub-FCT014,HC,hotdog w must.jpg,cucumber slices.jpg,4
sub-FCT014,HC,hotdog w must.jpg,banana.jpg,4
sub-FCT014,HC,hotdog w must.jpg,bagel and cc.jpg,4
sub-FCT014,HC,hotdog w must.jpg,PB.jpg,2
sub-FCT014,HC,hotdog w must.jpg,peaches.jpg,4
sub-FCT014,HC,hotdog w must.jpg,ice cream sundae 002.jpg,4
sub-FCT014,HC,hotdog w must.jpg,Skim milk.jpg,3
sub-FCT014,HC,hotdog w must.jpg,Grapes.jpg,4
sub-FCT014,HC,hotdog w must.jpg,cupcakes am.jpg,2
sub-FCT014,HC,hotdog w must.jpg,soup with spoon.jpg,4
sub-FCT014,HC,hotdog w must.jpg,salad w chicken.jpg,4
sub-FCT014,HC,hotdog w must.jpg,mac & cheese.jpg,2
sub-FCT014,HC,hotdog w must.jpg,saltines.jpg,3
sub-FCT014,HC,hotdog w must.jpg,doughnuts.jpg,4
sub-FCT014,HC,hotdog w must.jpg,Whole milk.jpg,3
sub-FCT014,HC,hotdog w must.jpg,mushrooms.jpg,4
sub-FCT014,HC,hotdog w must.jpg,pizza.jpg,4
sub-FCT014,HC,hotdog w must.jpg,steak.jpg,4
sub-FCT014,HC,hotdog w must.jpg,yellow popcorn.jpg,2
sub-FCT014,HC,hotdog w must.jpg,cherry tomato.jpg,4
sub-FCT014,HC,hotdog w must.jpg,mashed potato.jpg,4
sub-FCT014,HC,hotdog w must.jpg,raisins.jpg,4
sub-FCT014,HC,hotdog w must.jpg,turkey sandwich.jpg,5
sub-FCT014,HC,hotdog w must.jpg,strawberries.jpg,4
sub-FCT014,HC,hotdog w must.jpg,french fries.jpg,4
sub-FCT014,HC,hotdog w must.jpg,rice cakes.jpg,4
sub-FCT014,HC,hotdog w must.jpg,baked potato.jpg,4
sub-FCT014,HC,hotdog w must.jpg,cherries.jpg,4
sub-FCT014,HC,hotdog w must.jpg,american cheese.jpg,3
sub-FCT014,HC,hotdog w must.jpg,tacos.jpg,2
sub-FCT014,HC,hotdog w must.jpg,ritz.jpg,4
sub-FCT014,HC,hotdog w must.jpg,cookies.jpg,5
sub-FCT014,HC,hotdog w must.jpg,sour patch.jpg,2
sub-FCT014,HC,hotdog w must.jpg,avacado.jpg,5
sub-FCT014,HC,hotdog w must.jpg,brownie.jpg,4
sub-FCT015,HC,soup with spoon.jpg,reeses.jpg,4
sub-FCT015,HC,soup with spoon.jpg,american cheese.jpg,3
sub-FCT015,HC,soup with spoon.jpg,rigatoni and sauce.jpg,3
sub-FCT015,HC,soup with spoon.jpg,cucumber slices.jpg,2
sub-FCT015,HC,soup with spoon.jpg,mashed potato.jpg,2
sub-FCT015,HC,soup with spoon.jpg,Grapes.jpg,5
sub-FCT015,HC,soup with spoon.jpg,cookies.jpg,4
sub-FCT015,HC,soup with spoon.jpg,Hershey Kisses.jpg,4
sub-FCT015,HC,soup with spoon.jpg,apple slices.jpg,4
sub-FCT015,HC,soup with spoon.jpg,chicken nuggets2.jpg,2
sub-FCT015,HC,soup with spoon.jpg,granola w milk.jpg,4
sub-FCT015,HC,soup with spoon.jpg,ritz.jpg,2
sub-FCT015,HC,soup with spoon.jpg,mushrooms.jpg,3
sub-FCT015,HC,soup with spoon.jpg,lollipops.jpg,2
sub-FCT015,HC,soup with spoon.jpg,cherries.jpg,4
sub-FCT015,HC,soup with spoon.jpg,raisins.jpg,2
sub-FCT015,HC,soup with spoon.jpg,eggs.jpg,2
sub-FCT015,HC,soup with spoon.jpg,yogurt pretzels.jpg,5
sub-FCT015,HC,soup with spoon.jpg,pickles.jpg,4
sub-FCT015,HC,soup with spoon.jpg,Cheese nachos.jpg,2
sub-FCT015,HC,soup with spoon.jpg,corn cob.jpg,2
sub-FCT015,HC,soup with spoon.jpg,hotdog w must.jpg,2
sub-FCT015,HC,soup with spoon.jpg,yellow popcorn.jpg,3
sub-FCT015,HC,soup with spoon.jpg,celery and carrot sticks.jpg,4
sub-FCT015,HC,soup with spoon.jpg,rigatoni.jpg,2
sub-FCT015,HC,soup with spoon.jpg,baguette oil.jpg,4
sub-FCT015,HC,soup with spoon.jpg,pizza.jpg,4
sub-FCT015,HC,soup with spoon.jpg,banana.jpg,4
sub-FCT015,HC,soup with spoon.jpg,mini muffins.jpg,5
sub-FCT015,HC,soup with spoon.jpg,mozarella sticks.jpg,2
sub-FCT015,HC,soup with spoon.jpg,rice cakes.jpg,3
sub-FCT015,HC,soup with spoon.jpg,bagel and cc.jpg,4
sub-FCT015,HC,soup with spoon.jpg,saltines.jpg,2
sub-FCT015,HC,soup with spoon.jpg,strawberries.jpg,5
sub-FCT015,HC,soup with spoon.jpg,raisin bran w milk.jpg,3
sub-FCT015,HC,soup with spoon.jpg,ice cream sundae 002.jpg,3
sub-FCT015,HC,soup with spoon.jpg,turkey sandwich.jpg,4
sub-FCT015,HC,soup with spoon.jpg,trail mix.jpg,4
sub-FCT015,HC,soup with spoon.jpg,brownie.jpg,3
sub-FCT015,HC,soup with spoon.jpg,french fries.jpg,2
sub-FCT015,HC,soup with spoon.jpg,kiwi.jpg,5
sub-FCT015,HC,soup with spoon.jpg,grilled cheese.jpg,4
sub-FCT015,HC,soup with spoon.jpg,salad w chicken.jpg,2
sub-FCT015,HC,soup with spoon.jpg,fried eggs.jpg,2
sub-FCT015,HC,soup with spoon.jpg,cherry tomato.jpg,2
sub-FCT015,HC,soup with spoon.jpg,string cheese.jpg,3
sub-FCT015,HC,soup with spoon.jpg,yogurt no spoon.jpg,4
sub-FCT015,HC,soup with spoon.jpg,broccoli cauliflower.jpg,2
sub-FCT015,HC,soup with spoon.jpg,orange slices.jpg,4
sub-FCT015,HC,soup with spoon.jpg,Pretzels.jpg,4
sub-FCT015,HC,soup with spoon.jpg,green beans.jpg,3
sub-FCT015,HC,soup with spoon.jpg,grilled chicken strips.jpg,4
sub-FCT015,HC,soup with spoon.jpg,baby cheese.jpg,4
sub-FCT015,HC,soup with spoon.jpg,steak.jpg,2
sub-FCT015,HC,soup with spoon.jpg,sour patch.jpg,2
sub-FCT015,HC,soup with spoon.jpg,cupcakes am.jpg,4
sub-FCT015,HC,soup with spoon.jpg,soy chips.jpg,3
sub-FCT015,HC,soup with spoon.jpg,baked potato.jpg,2
sub-FCT015,HC,soup with spoon.jpg,1%milk.jpg,3
sub-FCT015,HC,soup with spoon.jpg,Whole milk.jpg,2
sub-FCT015,HC,soup with spoon.jpg,doughnuts.jpg,2
sub-FCT015,HC,soup with spoon.jpg,m_and_m.jpg,4
sub-FCT015,HC,soup with spoon.jpg,peaches.jpg,4
sub-FCT015,HC,soup with spoon.jpg,air popcorn.jpg,4
sub-FCT015,HC,soup with spoon.jpg,froot loops w milk.jpg,2
sub-FCT015,HC,soup with spoon.jpg,avacado.jpg,5
sub-FCT015,HC,soup with spoon.jpg,bagel plain.jpg,4
sub-FCT015,HC,soup with spoon.jpg,seaweed.jpg,2
sub-FCT015,HC,soup with spoon.jpg,burger.jpg,3
sub-FCT015,HC,soup with spoon.jpg,tacos.jpg,3
sub-FCT015,HC,soup with spoon.jpg,mac & cheese.jpg,2
sub-FCT015,HC,soup with spoon.jpg,PB.jpg,4
sub-FCT015,HC,soup with spoon.jpg,Tribe humus pita.jpg,4
sub-FCT015,HC,soup with spoon.jpg,sushi w_condiments.jpg,4
sub-FCT016,HC,mac & cheese.jpg,strawberries.jpg,5
sub-FCT016,HC,mac & cheese.jpg,soup with spoon.jpg,5
sub-FCT016,HC,mac & cheese.jpg,Hershey Kisses.jpg,5
sub-FCT016,HC,mac & cheese.jpg,Pretzels.jpg,5
sub-FCT016,HC,mac & cheese.jpg,american cheese.jpg,3
sub-FCT016,HC,mac & cheese.jpg,green beans.jpg,4
sub-FCT016,HC,mac & cheese.jpg,raisin bran w milk.jpg,5
sub-FCT016,HC,mac & cheese.jpg,Grapes.jpg,5
sub-FCT016,HC,mac & cheese.jpg,raisins.jpg,5
sub-FCT016,HC,mac & cheese.jpg,rigatoni.jpg,5
sub-FCT016,HC,mac & cheese.jpg,fried eggs.jpg,5
sub-FCT016,HC,mac & cheese.jpg,salad w chicken.jpg,4
sub-FCT016,HC,mac & cheese.jpg,grilled chicken strips.jpg,5
sub-FCT016,HC,mac & cheese.jpg,grilled cheese.jpg,3
sub-FCT016,HC,mac & cheese.jpg,Tribe humus pita.jpg,5
sub-FCT016,HC,mac & cheese.jpg,air popcorn.jpg,5
sub-FCT016,HC,mac & cheese.jpg,baked potato.jpg,5
sub-FCT016,HC,mac & cheese.jpg,banana.jpg,5
sub-FCT016,HC,mac & cheese.jpg,yogurt no spoon.jpg,5
sub-FCT016,HC,mac & cheese.jpg,avacado.jpg,5
sub-FCT016,HC,mac & cheese.jpg,mashed potato.jpg,5
sub-FCT016,HC,mac & cheese.jpg,celery and carrot sticks.jpg,5
sub-FCT016,HC,mac & cheese.jpg,sushi w_condiments.jpg,5
sub-FCT016,HC,mac & cheese.jpg,kiwi.jpg,3
sub-FCT016,HC,mac & cheese.jpg,trail mix.jpg,3
sub-FCT016,HC,mac & cheese.jpg,eggs.jpg,5
sub-FCT016,HC,mac & cheese.jpg,ice cream sundae 002.jpg,5
sub-FCT016,HC,mac & cheese.jpg,PB.jpg,3
sub-FCT016,HC,mac & cheese.jpg,rice cakes.jpg,5
sub-FCT016,HC,mac & cheese.jpg,bagel plain.jpg,5
sub-FCT016,HC,mac & cheese.jpg,yogurt pretzels.jpg,5
sub-FCT016,HC,mac & cheese.jpg,pizza.jpg,5
sub-FCT016,HC,mac & cheese.jpg,mini muffins.jpg,5
sub-FCT016,HC,mac & cheese.jpg,peaches.jpg,5
sub-FCT016,HC,mac & cheese.jpg,hotdog w must.jpg,5
sub-FCT016,HC,mac & cheese.jpg,doughnuts.jpg,5
sub-FCT016,HC,mac & cheese.jpg,burger.jpg,5
sub-FCT016,HC,mac & cheese.jpg,cupcakes am.jpg,5
sub-FCT016,HC,mac & cheese.jpg,tacos.jpg,3
sub-FCT016,HC,mac & cheese.jpg,1%milk.jpg,3
sub-FCT016,HC,mac & cheese.jpg,baby cheese.jpg,4
sub-FCT016,HC,mac & cheese.jpg,granola w milk.jpg,5
sub-FCT016,HC,mac & cheese.jpg,bagel and cc.jpg,5
sub-FCT016,HC,mac & cheese.jpg,lollipops.jpg,5
sub-FCT016,HC,mac & cheese.jpg,french fries.jpg,5
sub-FCT016,HC,mac & cheese.jpg,brownie.jpg,2
sub-FCT016,HC,mac & cheese.jpg,soy chips.jpg,4
sub-FCT016,HC,mac & cheese.jpg,rigatoni and sauce.jpg,4
sub-FCT016,HC,mac & cheese.jpg,steak.jpg,4
sub-FCT016,HC,mac & cheese.jpg,sour patch.jpg,4
sub-FCT016,HC,mac & cheese.jpg,corn cob.jpg,5
sub-FCT016,HC,mac & cheese.jpg,cucumber slices.jpg,5
sub-FCT016,HC,mac & cheese.jpg,Skim milk.jpg,3
sub-FCT016,HC,mac & cheese.jpg,orange slices.jpg,4
sub-FCT016,HC,mac & cheese.jpg,cherry tomato.jpg,4
sub-FCT016,HC,mac & cheese.jpg,Whole milk.jpg,3
sub-FCT016,HC,mac & cheese.jpg,apple slices.jpg,5
sub-FCT016,HC,mac & cheese.jpg,reeses.jpg,3
sub-FCT016,HC,mac & cheese.jpg,seaweed.jpg,3
sub-FCT016,HC,mac & cheese.jpg,mozarella sticks.jpg,4
sub-FCT016,HC,mac & cheese.jpg,broccoli cauliflower.jpg,4
sub-FCT016,HC,mac & cheese.jpg,Cheese nachos.jpg,3
sub-FCT016,HC,mac & cheese.jpg,chicken nuggets2.jpg,4
sub-FCT016,HC,mac & cheese.jpg,mushrooms.jpg,4
sub-FCT016,HC,mac & cheese.jpg,turkey sandwich.jpg,4
sub-FCT016,HC,mac & cheese.jpg,yellow popcorn.jpg,5
sub-FCT016,HC,mac & cheese.jpg,string cheese.jpg,4
sub-FCT016,HC,mac & cheese.jpg,m_and_m.jpg,5
sub-FCT016,HC,mac & cheese.jpg,cherries.jpg,4
sub-FCT016,HC,mac & cheese.jpg,ritz.jpg,4
sub-FCT016,HC,mac & cheese.jpg,pickles.jpg,4
sub-FCT016,HC,mac & cheese.jpg,saltines.jpg,4
sub-FCT016,HC,mac & cheese.jpg,froot loops w milk.jpg,4
sub-FCT016,HC,mac & cheese.jpg,baguette oil.jpg,5
sub-FCT016,HC,mac & cheese.jpg,cookies.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,orange slices.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,mushrooms.jpg,1
sub-FCT017,HC,raisin bran w milk.jpg,rigatoni and sauce.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,turkey sandwich.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,PB.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,Whole milk.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,doughnuts.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,Tribe humus pita.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,fried eggs.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,Hershey Kisses.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,celery and carrot sticks.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,grilled cheese.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,peaches.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,trail mix.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,apple slices.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,sour patch.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,baked potato.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,mashed potato.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,american cheese.jpg,1
sub-FCT017,HC,raisin bran w milk.jpg,cookies.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,grilled chicken strips.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,mozarella sticks.jpg,1
sub-FCT017,HC,raisin bran w milk.jpg,banana.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,tacos.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,air popcorn.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,bagel plain.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,cherry tomato.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,chicken nuggets2.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,pizza.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,Cheese nachos.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,french fries.jpg,4
sub-FCT017,HC,raisin bran w milk.jpg,soup with spoon.jpg,4
sub-FCT017,HC,raisin bran w milk.jpg,reeses.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,baby cheese.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,raisins.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,rigatoni.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,eggs.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,green beans.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,hotdog w must.jpg,1
sub-FCT017,HC,raisin bran w milk.jpg,saltines.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,granola w milk.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,mac & cheese.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,lollipops.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,cucumber slices.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,Pretzels.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,bagel and cc.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,cherries.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,Grapes.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,burger.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,baguette oil.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,string cheese.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,ritz.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,yellow popcorn.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,froot loops w milk.jpg,4
sub-FCT017,HC,raisin bran w milk.jpg,cupcakes am.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,broccoli cauliflower.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,ice cream sundae 002.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,seaweed.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,Skim milk.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,avacado.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,pickles.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,corn cob.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,salad w chicken.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,strawberries.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,soy chips.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,kiwi.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,m_and_m.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,mini muffins.jpg,5
sub-FCT017,HC,raisin bran w milk.jpg,brownie.jpg,2
sub-FCT017,HC,raisin bran w milk.jpg,steak.jpg,5
